Unnamed: 0,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
17256,6701693584,5,5,5,5,5,5,6,8,8,8,9,11,11,11,14,14,16,16,16,16,16,16,16,22,22,25,25,25,26,1990
17374,7003879659,2,6,8,10,13,13,23,25,27,27,28,29,29,34,35,36,38,41,42,42,42,42,45,46,46,48,49,49,49,1990
17959,56217266300,3,3,3,3,6,9,9,16,16,21,25,26,26,26,26,29,33,33,35,38,38,38,38,38,44,44,44,46,47,1990
18886,6602989345,3,3,3,3,3,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1990
19297,7003713333,2,2,2,5,5,5,8,9,13,13,15,16,16,16,16,16,16,16,16,17,34,34,34,34,43,51,56,57,61,1990
19442,7402408551,2,2,2,2,3,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,13,13,17,1990
19500,7101684209,3,3,3,3,3,3,3,3,3,3,3,3,3,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1990
19668,7202187914,7,7,8,8,9,13,13,14,17,19,20,23,24,25,29,34,34,35,40,41,41,53,54,62,67,67,71,71,71,1990
20077,6602092773,3,3,5,5,8,9,11,11,15,15,17,19,19,26,26,28,31,31,31,31,31,32,34,34,34,34,34,34,34,1990
20159,55574349600,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
20458,55957506100,7,7,7,8,10,10,10,10,12,13,16,17,19,23,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,1990
20639,6603852061,5,5,5,5,13,13,13,13,47,47,55,55,55,55,55,55,55,55,55,55,91,94,114,114,114,114,114,114,114,1990
21277,7005014340,4,4,4,4,4,4,4,4,4,8,14,14,20,20,20,20,32,32,32,32,41,56,84,84,84,84,91,91,97,1990
21810,7005814193,7,7,10,12,17,17,24,39,48,63,63,80,82,100,107,111,123,138,140,140,142,178,178,178,178,198,198,207,207,1990
21816,35894696800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
21943,23118728100,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
21984,6601963489,1,1,3,3,5,6,7,7,7,10,15,17,17,17,21,21,24,26,26,27,28,33,35,38,38,39,41,41,43,1990
22454,6603240566,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
22521,7202218434,5,5,7,7,7,11,12,14,16,16,17,17,21,23,24,29,31,48,75,79,84,87,100,110,114,122,125,138,142,1990
22526,7005106453,2,2,2,2,3,6,6,7,8,9,12,21,26,31,33,47,50,53,55,62,64,68,73,82,90,93,100,105,119,1990
22544,7005337720,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1990
22560,56250643200,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1990
22586,6701849067,2,5,5,6,8,10,11,13,13,17,17,17,17,17,17,17,19,20,20,21,21,23,23,24,25,27,27,27,27,1990
22596,7102720862,7,7,7,7,7,7,11,11,11,11,11,11,15,23,23,23,29,29,30,30,30,30,30,30,30,30,30,30,30,1990
22735,6603976320,1,1,1,1,1,2,2,2,3,5,6,6,6,12,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,1990
22916,8561545400,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
23087,7102786032,1,2,12,12,12,12,12,12,19,19,20,23,23,23,23,29,34,41,43,56,57,62,68,77,94,100,100,108,108,1990
24158,7003681209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1990
24376,6603905460,2,2,2,2,2,2,2,2,6,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1990
25365,23396995900,1,1,2,2,2,2,2,5,9,9,14,14,15,15,15,15,21,24,26,26,30,33,34,35,38,42,43,46,47,1990
26560,7005456532,1,1,1,1,1,2,2,3,5,5,5,6,6,13,13,13,18,20,20,24,24,24,24,24,31,31,31,31,31,1990
27541,7003817357,2,2,8,10,10,17,19,25,33,38,38,42,45,47,48,53,57,61,68,74,82,92,98,104,109,109,118,125,128,1990
27706,7004136290,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1990
28054,6701551637,3,3,4,4,5,5,5,5,5,5,5,11,11,11,11,12,14,14,14,15,15,15,15,18,20,23,23,23,31,1990
28127,56517572500,1,1,1,1,1,2,2,8,12,12,12,13,13,14,14,20,21,29,33,39,41,61,67,76,83,86,109,112,128,1990
28302,6508212858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,7,7,7,7,7,1990
28554,7003799620,2,2,2,2,3,3,4,6,9,9,14,18,19,21,24,26,35,36,44,49,55,69,78,81,84,89,91,91,93,1990
28917,25948527200,4,6,6,6,7,7,10,11,14,19,19,21,34,38,38,39,43,49,49,50,52,52,52,52,65,65,89,89,89,1990
29158,7007131545,6,8,8,8,8,8,14,19,33,33,35,36,48,49,62,69,76,77,92,92,98,99,99,107,114,114,132,132,135,1990
29542,6603140195,1,1,1,1,1,1,2,4,4,4,4,8,8,12,17,19,21,24,28,29,29,29,31,33,33,38,40,46,53,1990
29565,7103102263,2,2,2,2,4,5,5,5,6,6,6,6,6,6,6,7,7,10,10,10,10,13,13,13,13,13,13,13,13,1990
29916,6701660968,17,18,18,18,18,18,18,18,18,19,19,19,19,19,33,47,47,49,59,60,60,77,78,78,78,85,85,105,105,1990
29982,7004019009,5,9,9,9,9,9,9,9,9,17,20,28,36,36,36,36,36,36,58,58,58,64,64,64,64,64,64,64,64,1990
30060,22972174500,1,1,8,8,10,12,14,14,14,14,15,15,16,18,19,24,29,30,30,35,37,42,42,43,47,50,51,51,51,1990
30521,7003510881,1,1,1,1,1,2,6,8,13,15,19,19,19,22,22,24,25,25,25,27,27,30,33,33,33,33,33,33,33,1990
30531,7004344945,7,7,7,7,9,9,9,9,16,16,16,19,23,27,29,29,33,33,33,33,33,33,33,33,33,33,33,33,33,1990
30993,7101943091,7,7,7,7,7,9,9,9,9,9,9,9,14,18,26,28,28,30,30,30,30,31,31,33,40,46,50,51,55,1990
31018,7004570255,4,4,4,4,4,4,4,12,13,13,16,16,22,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1990
31210,7003784064,4,4,4,4,4,4,4,4,5,7,8,8,10,10,11,14,22,22,22,23,25,26,28,32,41,44,49,58,64,1990
31850,55667017700,3,3,5,5,5,5,5,5,8,13,13,13,13,14,14,14,14,14,16,19,19,19,19,19,22,22,22,22,22,1990
32028,6701873617,1,1,1,1,1,1,1,4,4,4,5,5,5,5,5,5,5,5,8,9,12,13,18,30,33,33,37,37,37,1990
32178,7006945745,4,4,8,10,16,16,19,20,23,23,27,29,35,37,42,49,53,60,70,72,73,73,80,83,84,91,92,96,100,1990
33125,6603783936,4,4,5,5,10,10,12,12,12,20,22,26,27,29,29,30,30,30,31,35,39,45,47,47,53,56,60,63,66,1990
33436,7103066790,1,3,3,6,6,9,9,9,9,9,11,13,13,16,16,16,21,28,28,28,34,35,39,40,44,45,49,55,55,1990
33835,7004451628,1,1,1,1,2,2,2,2,2,2,2,2,2,2,7,7,7,13,13,19,23,26,26,26,34,37,39,39,41,1990
34446,7103133854,15,15,15,15,26,26,26,28,28,28,28,28,43,43,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1990
35018,6603933962,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
35365,6602206711,3,3,4,4,4,6,6,10,10,13,14,15,17,18,22,24,25,37,41,44,48,57,61,73,73,74,74,74,74,1990
36151,7006608146,1,1,1,3,3,3,5,5,5,5,5,5,7,10,10,14,14,15,17,24,28,28,35,36,39,39,41,43,43,1990
36555,6701636922,2,3,3,7,10,16,19,20,20,20,20,20,23,25,28,31,36,37,37,41,48,51,52,56,58,60,61,65,65,1990
37195,6506378606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
38387,7004179812,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
38497,7004594361,9,12,13,14,14,17,27,29,44,46,48,54,56,72,74,81,86,92,111,111,129,135,140,151,158,188,188,196,196,1990
38804,15050537800,2,2,2,2,5,5,6,6,6,6,6,6,6,6,6,6,7,7,8,12,12,12,12,12,12,12,12,12,12,1990
39421,57188652412,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
39630,34975051300,2,2,2,2,2,2,2,2,2,2,2,2,3,7,9,9,12,12,12,16,16,16,16,16,16,16,25,25,25,1990
39688,7003888172,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,30,30,30,30,30,1990
39954,7003591858,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,18,18,18,18,18,18,18,18,18,1990
40527,7402450267,1,1,1,1,1,1,1,5,8,12,16,16,16,16,18,20,20,21,21,23,23,24,25,25,27,27,29,29,29,1990
41450,7202583198,9,9,9,9,9,9,9,9,29,29,29,29,100,100,160,163,178,178,226,231,285,285,324,331,365,374,379,392,393,1990
41630,53878689300,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,7,7,10,12,12,12,12,15,17,17,1990
41784,6603130655,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
41862,7006319312,2,2,2,2,2,2,2,2,2,4,4,4,7,9,11,11,11,15,16,16,17,17,17,17,17,17,17,17,17,1990
41891,56618159500,1,1,2,2,2,2,7,9,9,9,9,22,24,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,1990
41921,7004077513,10,12,12,12,12,12,16,16,24,24,24,24,24,24,24,27,27,27,34,34,37,37,37,37,38,39,39,39,39,1990
42146,7006228493,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1990
42261,6602953478,2,4,4,4,4,4,4,4,4,4,4,4,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1990
43329,7003789416,3,5,6,6,7,10,17,17,17,18,18,18,18,20,20,20,20,20,20,23,23,23,25,25,25,25,27,27,32,1990
43471,7003706590,18,18,18,18,18,18,18,19,19,19,19,22,22,22,22,22,22,26,26,26,36,36,40,40,41,41,41,41,41,1990
43480,7006343367,7,7,9,9,18,26,26,31,31,48,48,53,54,55,55,55,55,67,69,69,74,75,77,82,82,83,85,85,85,1990
44303,7003602096,1,1,6,8,8,8,8,8,11,11,11,11,11,11,11,11,15,15,15,15,15,15,21,21,21,21,21,21,21,1990
44544,7004747421,4,4,4,4,4,4,4,4,4,4,4,4,17,21,23,23,58,73,84,84,112,112,118,122,202,208,295,300,327,1990
45237,6602112513,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
45447,6603108222,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,19,53,53,83,98,131,131,309,309,367,367,371,371,407,1990
45566,6603206901,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1990
46001,7003640025,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,1990
46230,6701580432,5,5,5,5,5,5,5,5,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,1990
46258,7202261072,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1990
46905,7003674672,6,6,6,10,10,10,10,11,11,11,11,11,11,16,16,16,16,16,16,25,25,25,27,27,27,27,27,29,29,1990
47459,6507467233,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,6,6,6,7,7,7,7,1990
47521,7003915944,2,2,2,2,3,3,3,3,3,3,3,3,5,6,8,8,8,9,16,16,16,16,16,16,16,16,16,16,16,1990
49074,7004916032,14,14,14,14,14,14,14,14,17,17,30,30,44,44,48,48,57,57,57,57,109,109,109,109,109,109,109,109,109,1990
49272,13806302600,1,4,4,4,6,8,8,8,8,8,8,8,11,11,11,11,11,12,12,12,13,13,13,13,13,13,13,16,16,1990
49331,7004163692,1,3,3,3,3,4,6,11,12,15,17,17,18,21,24,25,31,37,44,52,56,58,59,66,72,84,90,97,101,1990
49445,7004880041,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
50211,6701643158,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
50293,6603444967,5,5,7,7,7,9,9,9,9,12,12,12,12,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,1990
51227,7006030645,4,4,4,8,8,11,11,11,11,11,11,11,15,24,33,48,53,61,65,66,69,73,73,73,73,73,73,73,73,1990
51324,7003788469,1,10,10,13,14,14,14,15,15,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1990
51616,56171335200,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,20,24,25,25,26,28,32,35,35,40,42,43,43,1990
51687,57202572509,4,4,4,4,4,4,4,4,4,4,4,6,24,25,30,30,39,39,39,39,51,51,51,51,61,61,65,66,66,1990
51914,7003776540,1,1,4,4,4,5,5,6,6,6,6,11,11,14,15,15,22,24,25,26,26,27,34,34,34,34,34,38,40,1990
52013,7004537851,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
52059,56538298800,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
52082,56219280900,1,1,2,2,2,2,2,4,5,5,5,5,5,5,5,5,8,8,12,12,15,15,15,15,15,15,15,15,15,1990
52223,7005253204,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
52534,6603869620,1,1,1,3,3,3,3,3,3,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,1990
52659,6603321076,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
52714,57188802997,3,3,3,5,5,5,5,5,5,5,7,10,10,13,13,17,20,21,22,24,29,30,33,33,33,35,39,42,42,1990
52792,6603134391,1,2,2,2,2,2,2,2,2,4,7,11,15,15,21,24,27,30,31,33,36,36,48,50,55,60,66,66,68,1990
53044,7005039003,2,2,2,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
53189,7006216850,4,4,4,4,4,6,6,9,9,21,31,31,31,36,56,77,85,95,95,107,125,129,145,161,171,184,189,189,190,1990
53372,56217105100,1,1,2,2,2,5,7,12,13,19,19,35,35,38,40,43,44,44,50,53,56,60,60,60,62,63,65,72,73,1990
53618,56133425100,9,9,9,9,9,18,18,18,28,28,28,28,48,48,78,78,81,81,89,89,89,89,89,89,89,89,89,89,89,1990
53831,7102950554,4,4,4,4,4,4,4,8,10,10,10,12,15,15,22,23,25,31,35,35,35,35,35,35,35,35,35,35,35,1990
53864,6603290432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1990
53957,7003505326,2,2,3,3,6,11,12,17,19,21,26,29,32,32,34,39,43,49,62,63,71,93,101,107,114,124,128,144,148,1990
54467,6602985975,3,3,3,3,3,4,4,8,11,11,15,23,23,23,29,30,30,31,32,33,34,35,37,39,41,41,47,47,49,1990
54479,56247911900,6,7,9,11,11,13,13,13,14,14,14,16,18,24,27,27,28,28,29,29,29,35,35,35,35,35,35,35,35,1990
54518,8847661900,6,6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,33,33,33,34,34,1990
54597,7202085820,1,2,2,4,4,4,8,8,8,8,13,15,26,28,29,29,29,29,29,29,29,31,32,32,32,32,32,32,33,1990
55350,7004248082,1,1,1,4,6,8,10,10,10,10,10,10,10,10,11,11,12,12,12,15,15,15,15,23,23,23,27,27,27,1990
56163,6602517893,15,15,15,15,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1990
56221,7004112188,1,1,1,1,2,2,2,2,2,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
56271,7003534705,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,1990
56331,35578864700,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
56400,56861959800,4,11,11,11,11,11,17,19,20,23,24,29,31,37,38,45,55,63,69,72,74,77,83,88,97,103,113,118,141,1990
56911,7006218444,3,5,6,9,15,22,43,49,52,60,73,80,88,98,102,102,108,116,116,119,125,125,127,127,127,127,127,129,131,1990
57494,6602627104,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1990
58014,6602816304,6,6,6,6,6,6,6,6,6,6,6,6,11,11,48,48,108,108,167,167,195,195,200,215,226,229,311,322,350,1990
59238,55941858800,3,3,4,6,6,6,6,8,8,12,15,15,15,15,15,20,20,21,21,25,25,25,25,25,25,25,25,29,29,1990
59684,7202301173,3,3,3,3,3,3,3,3,3,3,10,16,16,16,29,29,29,31,31,37,39,39,41,41,43,43,46,49,49,1990
59973,6602841394,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,1990
60362,7004335731,6,6,6,6,6,6,6,6,6,6,6,6,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1990
60867,7005467179,6,6,6,6,6,15,15,15,28,28,46,46,96,96,100,100,111,112,120,120,120,120,120,120,120,129,129,129,129,1990
61214,7003458998,2,2,2,2,2,2,2,2,2,2,2,2,6,8,8,8,10,15,29,38,42,95,109,131,134,137,151,177,181,1990
61291,7005225940,12,12,12,12,12,14,16,19,32,32,46,47,68,68,86,92,138,138,246,254,367,367,404,419,459,459,566,574,623,1990
61617,7005604703,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,7,7,7,7,9,9,9,9,9,9,9,10,10,10,1990
61659,56123550600,1,1,1,1,1,1,3,4,5,5,7,7,7,7,14,15,17,18,18,18,22,27,46,46,52,52,59,62,63,1990
61996,7006367383,24,24,30,30,30,30,37,37,37,40,45,49,49,53,56,56,59,63,63,63,63,63,66,66,68,68,68,68,68,1990
62111,6701746318,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,9,9,9,9,13,13,13,13,13,19,1990
62145,7003332959,3,6,6,13,15,15,18,18,19,22,26,27,28,30,36,41,42,42,43,45,47,53,53,56,58,58,59,59,60,1990
62427,7003650653,1,2,3,3,3,4,4,4,4,4,4,5,8,8,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,1990
63331,7006069044,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
63335,6506686711,3,3,3,3,3,4,5,6,6,6,6,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1990
63655,57203078256,7,7,10,10,17,17,24,40,49,49,49,49,49,60,76,76,95,113,118,122,126,135,135,138,152,155,172,176,181,1990
63961,7005459003,3,3,3,10,11,12,15,15,15,15,19,20,22,22,22,22,24,24,27,27,34,34,34,34,34,34,34,34,34,1990
63993,7005036520,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1990
