Unnamed: 0,ID,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
19076,7004075040,2,3,3,6,7,7,8,8,8,10,10,10,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,1992
19228,7102270813,1,2,3,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,10,11,11,11,11,11,11,11,11,1992
19719,7004658305,2,4,4,5,7,8,8,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1992
19836,6701874716,1,1,2,2,4,4,6,6,7,7,7,7,8,9,11,14,16,16,18,18,18,18,20,21,21,24,28,1992
19843,7103332714,1,1,1,1,1,1,4,4,4,5,5,5,8,8,11,11,11,15,15,15,16,22,22,22,22,22,22,1992
19989,7003918220,1,1,1,1,2,5,6,7,25,26,27,27,27,27,30,31,31,32,33,34,35,36,37,37,38,38,38,1992
20028,6603416618,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,5,5,7,13,16,17,17,17,17,1992
20689,7003490310,3,3,3,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1992
20730,14054986200,3,9,11,16,27,33,36,42,52,55,58,66,66,77,82,88,96,101,127,133,144,149,150,158,158,158,158,1992
21088,8268671300,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1992
21969,6603955456,2,2,2,2,2,2,5,6,6,6,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,1992
22660,55886269500,1,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1992
22665,57203073258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,5,5,5,5,5,5,5,1992
22745,6603103577,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
22898,7006155779,4,4,4,4,4,4,4,4,4,8,20,20,20,20,28,35,35,35,35,35,35,35,35,35,35,35,35,1992
22974,24825849600,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,6,9,10,10,10,10,10,10,1992
23004,7004062005,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
23023,57189021996,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1992
23336,35616699900,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1992
24438,6602363550,1,4,4,4,5,5,5,5,5,6,6,7,11,14,20,20,20,20,20,20,20,20,20,20,20,20,20,1992
25363,6701642530,4,7,7,10,10,11,23,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1992
25467,6603593802,3,3,3,3,5,5,5,7,7,18,18,18,18,22,26,31,35,45,45,45,47,47,47,47,47,47,47,1992
25488,6602661964,4,4,4,4,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1992
25508,55961161300,2,2,2,2,2,3,3,5,7,7,8,8,8,14,17,20,29,34,41,44,48,53,54,54,54,55,59,1992
25846,6603269962,2,5,5,5,5,6,8,10,10,10,12,12,12,12,12,12,16,16,16,16,19,22,22,23,27,29,32,1992
25941,7003787118,2,2,2,2,5,5,5,6,9,13,19,20,21,25,30,32,32,32,33,33,33,33,33,34,34,34,34,1992
26005,7005535748,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1992
26994,7003848425,1,1,1,2,2,5,6,11,12,12,12,12,12,12,12,13,13,13,13,15,16,16,16,16,16,16,16,1992
27588,7007037928,2,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1992
28035,7004147851,2,5,5,5,7,7,8,8,8,8,9,10,11,11,11,11,11,11,11,18,18,18,18,20,22,22,22,1992
28038,6602174721,1,1,1,2,3,5,5,5,6,6,7,10,10,92,93,94,97,101,102,104,105,105,105,107,108,108,112,1992
28352,23397642900,3,3,3,3,3,3,3,3,3,3,3,7,7,8,8,10,12,16,18,18,23,23,24,24,24,24,24,1992
28685,6701421652,5,5,6,6,7,7,8,8,10,10,11,11,11,13,14,14,15,15,19,20,20,20,20,26,26,26,31,1992
28841,6506767376,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,5,8,8,8,12,12,12,12,12,12,12,1992
29030,7003571925,2,2,2,2,2,5,5,5,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1992
29824,7102402126,3,3,3,5,7,12,13,13,17,19,21,24,24,24,24,34,45,52,53,59,62,64,69,69,72,72,72,1992
30201,12143897400,3,8,8,8,8,8,14,14,14,14,15,15,15,15,15,15,15,20,25,27,28,43,44,44,44,44,44,1992
30470,16230085800,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,1992
30805,6602378494,15,15,15,15,15,15,15,15,15,15,15,22,28,28,28,28,28,28,28,28,31,31,31,31,31,31,31,1992
30828,7004650602,3,3,3,3,3,5,5,7,7,7,7,7,10,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1992
30917,7004247184,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
31310,7005652499,1,1,1,2,2,4,4,7,7,11,21,23,24,24,27,31,33,41,47,49,49,54,67,69,73,73,84,1992
31631,6701831303,1,1,1,1,1,1,1,4,4,5,5,5,5,5,6,6,7,7,7,7,7,7,7,11,11,11,11,1992
31751,6506406670,2,3,3,3,3,3,4,4,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,1992
32531,7004256139,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
32990,6603241442,1,1,3,4,5,6,6,6,8,8,8,8,8,9,11,17,18,18,19,19,23,23,25,25,25,25,27,1992
33088,7006604024,1,1,1,1,1,1,16,16,22,22,22,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1992
33153,7004609951,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,19,58,63,63,63,63,63,63,63,63,63,1992
33451,7005980398,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11,11,11,11,19,19,19,24,1992
33687,23388133900,2,2,2,3,3,3,3,3,3,5,5,5,5,5,5,6,7,7,8,9,9,10,10,11,11,11,11,1992
34184,7003533233,1,1,1,1,1,1,1,6,6,6,6,6,6,6,10,10,14,17,17,17,17,20,20,20,20,20,56,1992
34189,11739674700,2,2,2,2,2,2,3,4,4,5,5,12,17,29,43,49,54,65,76,76,76,76,76,76,78,78,78,1992
34190,7003928174,21,21,21,21,21,21,21,21,21,38,61,61,61,61,61,61,78,84,87,87,103,103,112,112,112,112,118,1992
34615,6701837423,2,2,2,3,7,9,14,14,20,24,24,24,24,28,31,34,35,43,45,54,57,59,66,79,82,82,82,1992
34928,6508046024,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,14,14,14,14,14,14,14,14,14,14,1992
35558,7801647522,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
35621,6603595648,1,2,2,2,3,3,3,3,3,3,7,7,7,9,9,10,12,12,13,16,19,21,23,23,23,24,24,1992
37000,22962913900,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1992
37004,6701681035,2,2,2,6,11,11,18,20,21,24,29,32,45,48,49,64,67,73,96,101,109,116,122,128,137,143,151,1992
37525,7006850605,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,12,12,1992
37682,7004361834,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1992
38006,7101932156,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,12,13,22,22,22,22,24,24,1992
38009,6507954961,3,3,3,4,6,6,6,6,6,6,6,6,6,6,8,17,19,20,36,36,36,53,53,53,63,63,63,1992
38524,56212862800,3,10,14,17,23,23,26,27,28,30,30,32,32,32,36,36,36,39,41,45,46,53,59,68,73,77,84,1992
38548,6701821869,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1992
38559,55948969100,1,1,2,2,2,2,3,3,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,1992
38650,6701366653,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1992
38688,7004047435,2,13,13,24,24,31,40,46,47,69,69,69,69,71,71,71,75,75,75,75,75,75,75,75,75,75,81,1992
39050,6505844841,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,1992
39659,6602172054,1,1,1,2,3,5,12,14,18,20,22,22,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,1992
39779,56269460500,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,12,12,12,1992
40450,14826447800,2,2,2,2,2,2,2,2,2,5,5,10,10,10,10,15,23,27,28,35,38,39,39,46,49,54,55,1992
40636,7006243303,3,3,3,3,3,3,3,7,7,8,14,14,19,27,27,29,29,29,43,43,49,51,55,55,55,57,57,1992
40887,6701777052,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,1992
41089,55996757900,1,1,1,4,4,7,7,8,9,9,11,13,25,28,34,46,57,57,70,84,93,100,119,133,133,134,134,1992
41438,7003608603,3,3,5,6,6,7,8,8,10,10,12,13,19,22,34,37,38,41,41,47,67,70,77,91,101,108,121,1992
41448,6602305762,3,5,5,5,5,5,5,11,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1992
42205,6507118435,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1992
42502,23392755300,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1992
42710,55919370000,1,1,1,1,1,1,1,2,2,6,6,6,8,8,15,15,15,15,15,15,16,16,16,16,16,16,16,1992
42726,6603730869,1,1,6,7,14,23,28,36,36,48,48,51,52,55,75,117,138,140,149,153,160,184,190,194,195,197,213,1992
42824,6603075341,2,2,2,2,3,3,4,4,4,5,5,5,7,9,9,12,13,21,21,21,21,21,21,21,21,23,23,1992
43057,7007022466,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,12,12,12,12,1992
43916,55883073000,1,1,2,2,2,5,5,5,6,6,9,9,15,22,27,30,32,35,47,49,51,62,70,71,76,77,83,1992
43999,55926291100,1,1,1,5,5,5,6,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,14,14,1992
44026,55000373500,2,2,2,2,2,2,2,3,4,4,5,10,12,15,15,16,22,31,37,40,47,48,55,62,71,76,77,1992
44098,6602002313,3,3,3,4,6,6,6,6,6,6,8,9,10,10,13,13,13,16,18,18,18,18,18,22,22,22,22,1992
44253,6603470403,1,1,2,2,2,3,3,4,4,4,6,7,11,23,25,29,31,42,42,43,47,47,50,50,50,50,50,1992
44272,6506576122,2,2,2,2,2,5,5,5,13,18,21,21,21,21,21,21,21,23,23,23,23,23,23,23,23,23,23,1992
44944,6602455665,2,4,4,4,7,10,10,12,13,15,17,18,21,22,22,24,24,24,30,30,35,35,35,35,35,35,36,1992
45248,7003524548,1,1,3,6,6,7,7,7,9,10,13,15,15,15,16,17,17,17,17,17,17,17,17,17,17,17,17,1992
45317,7003747636,4,8,8,8,8,8,8,8,8,14,14,18,20,32,37,42,52,55,63,72,73,87,88,94,94,94,94,1992
45701,6601998219,11,11,11,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1992
46554,6603191515,1,1,1,1,7,7,9,9,10,12,12,13,13,13,14,19,27,34,34,43,43,45,47,47,51,54,56,1992
46740,55902614600,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1992
47298,6506710846,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
47330,7202213403,1,1,1,2,2,2,5,5,5,9,9,17,19,21,30,33,33,33,34,34,35,35,36,36,36,36,36,1992
47749,7006533184,1,3,3,11,16,18,24,27,36,39,45,48,50,53,53,54,58,60,62,62,62,62,64,65,65,67,67,1992
47758,7006572255,1,3,5,6,7,7,7,7,12,12,17,17,20,20,23,25,28,36,38,41,41,42,45,47,51,59,59,1992
47993,6602360035,1,1,1,2,2,2,2,2,3,3,6,6,8,8,8,8,8,8,8,8,8,8,10,10,10,12,12,1992
48526,6505560773,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1992
49789,7004587891,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,1992
50072,6603726244,2,4,6,7,7,7,7,7,8,8,8,8,8,12,16,19,19,34,34,40,40,41,44,44,45,47,47,1992
50080,6602514473,1,1,2,3,3,5,5,8,8,8,8,11,11,11,12,12,12,12,12,12,12,12,13,13,13,13,13,1992
50318,12345621400,1,1,1,1,2,2,2,3,3,3,3,3,3,4,4,4,6,34,34,34,39,39,43,44,47,47,47,1992
50429,55665816900,1,2,10,12,12,12,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1992
50459,6505856438,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
50563,24781731700,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1992
50752,6602229923,3,3,3,3,3,3,8,9,9,9,11,11,12,15,15,21,43,44,44,49,49,52,66,66,71,72,74,1992
51208,6701372324,1,1,1,1,1,1,1,1,1,1,2,4,4,5,5,6,6,9,10,10,10,10,10,10,10,10,10,1992
51370,55988602500,4,4,4,4,4,12,12,12,12,12,12,12,16,16,16,16,16,21,21,21,21,21,21,21,21,21,21,1992
52290,7201784500,4,5,5,7,7,11,11,12,12,14,14,15,15,15,15,15,17,18,18,19,20,21,22,22,22,22,22,1992
52651,7004622723,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1992
53590,6506478701,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1992
53651,7005948109,1,1,9,17,23,32,37,49,67,73,84,89,91,94,97,103,112,116,121,125,130,133,154,161,171,179,188,1992
53826,6602684291,2,3,6,6,7,8,12,14,16,19,22,28,31,32,35,36,38,44,46,47,52,56,57,59,65,68,74,1992
53854,6603166723,2,4,4,4,7,7,9,9,16,24,25,25,25,25,28,30,32,32,32,35,37,39,43,45,47,47,48,1992
54133,7402739629,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
54513,7401539622,1,1,1,1,2,2,4,6,7,11,11,15,18,22,24,29,36,36,38,40,40,43,45,48,52,52,58,1992
56532,7004311280,3,3,3,3,5,5,5,5,8,8,8,8,10,11,12,12,12,18,21,24,24,28,28,28,28,28,28,1992
56841,6506698646,1,1,1,3,5,5,7,7,10,11,11,13,23,28,28,31,43,44,50,50,50,50,55,57,65,68,68,1992
57275,6603533502,5,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,19,21,21,1992
57332,6506182062,3,3,3,3,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,22,1992
57512,7005592320,2,2,2,2,3,3,4,4,5,5,8,8,8,9,10,10,10,10,13,13,13,14,20,20,20,24,25,1992
58096,7004052305,2,2,4,10,11,13,20,22,25,25,25,27,31,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1992
58742,6602227961,1,1,2,2,3,3,4,5,6,7,7,10,11,11,13,14,15,15,19,19,19,30,32,33,35,39,48,1992
58820,7007040830,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1992
58843,6602885397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1992
58967,7003433993,1,3,3,3,3,3,5,5,7,12,12,19,19,20,22,23,24,27,29,30,32,32,32,33,35,35,35,1992
59239,7004621957,1,1,1,5,6,10,16,22,22,23,25,25,29,34,42,51,54,57,59,72,73,74,81,168,173,174,175,1992
59523,6507596657,4,4,4,6,6,10,10,10,10,10,10,12,12,12,13,14,15,15,15,17,22,23,27,27,29,30,31,1992
59782,7402539959,2,2,2,2,2,5,5,5,7,7,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1992
59893,6701468461,2,2,4,9,12,15,16,19,20,27,33,36,36,48,48,49,53,53,53,53,53,53,54,54,54,54,54,1992
60029,57196630576,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
60082,15764542000,4,4,4,6,6,6,7,7,9,9,9,9,9,13,13,14,22,25,26,26,28,31,32,33,35,35,35,1992
60463,23071920200,2,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1992
60882,7103143996,1,2,4,4,4,6,6,7,11,12,24,26,27,28,33,36,42,49,59,79,81,94,102,115,118,120,121,1992
61453,7202044299,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
61523,14053566400,2,3,3,4,4,4,4,18,18,29,29,29,39,39,39,39,47,51,57,57,66,71,78,82,91,97,100,1992
61609,7005656063,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1992
